Ag,Al,B,BCC,C,C11 Elastic Constant (GPa),Ca,Co,Composition,Compressive strength (MPa),Cr,Cu,Cu_Content,Cu_Fe_Ratio,Density (g/cm3),Ductility (%),Elastic Modulus (GPa),FCC,Fe,Fe_Content,Fracture Toughness,Ga,Gd,Ge,HCP,Hardness (HVN),Has_BCC_Phase,Has_FCC_Phase,Has_HCP_Phase,Has_IM_Phase,Hf,IM,Li,Method_Other,Method_Unknown,Method_annealing,Method_arc_melting,Method_as_cast,Method_room_temperature,Method_sintering,Mg,Mn,Mo,N,Nb,Nd,Ni,Num_Crystal_Structures,Num_Elements,Num_Phases,Pb,Pd,Phases present,Plasticity (%) - Compressive,Processing_Temperature_C,Processing_Temperature_K,Re,Sc,Shear Modulus (GPa),Si,Sn,Source,Ta,Test Type,Ti,Total_Composition,Unique ID,V,W,Y,Zn,Zr,doi,σ(MPa) at 1000 C,σ(MPa) at 1200 C
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,380.0,0.0,0.317,0.317,3.17,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,205.0,0,1,0,1,0.0,1,0.0,False,True,False,False,False,False,False,0.0,0.317,0.0,0.0,0.0,0.0,0.317,2,4,2.0,0.0,0.0,0,63.0,499.85,773.0,0.0,0.0,0.0,0.0,0.05,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.091,0.0,0,0.0,0.0,0.0,0.182,0,350.0,0.182,0.182,0.182,1.0,0.0,0.0,0.0,1,0.182,0.182,0.0,0.0,0.0,0.0,0,275.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.182,1,6,1.0,0.0,0.0,0,11.3,499.85,773.0,0.0,0.0,0.0,0.0,0.0,http://dx.doi.org/10.1016/j.jallcom.2014.06.090,0.0,0,0.0,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.1,0.0,0,0.0,0.0,0.0,0.2,0,340.0,0.2,0.1,0.1,0.5,0.0,0.0,0.0,0,0.2,0.2,0.0,0.0,0.0,0.0,0,245.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6,1.0,0.0,0.0,0,11.3,499.85,773.0,0.0,0.0,0.0,0.0,0.0,http://dx.doi.org/10.1016/j.jallcom.2014.06.090,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.05,0.0,0,0.0,0.0,0.0,0.0,0,330.0,0.0,0.317,0.317,3.17,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,166.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.317,0.0,0.0,0.0,0.0,0.317,1,4,1.0,0.0,0.0,0,45.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.1,0.0,0,0.0,0.0,0.0,0.2,0,325.0,0.2,0.1,0.1,0.5,0.0,0.0,0.0,1,0.2,0.2,0.0,0.0,0.0,0.0,0,245.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,6,1.0,0.0,0.0,0,11.3,499.85,773.0,0.0,0.0,0.0,0.0,0.0,http://dx.doi.org/10.1016/j.jallcom.2014.06.090,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.095,0.0,0,0.0,0.0,0.0,0.19,0,320.0,0.19,0.143,0.143,0.7526315789473683,0.0,0.0,0.0,1,0.19,0.19,0.0,0.0,0.0,0.0,0,245.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1,6,1.0,0.0,0.0,0,11.3,499.85,773.0,0.0,0.0,0.0,0.0,0.0,http://dx.doi.org/10.1016/j.jallcom.2014.06.090,0.0,0,0.0,0.998,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,0,300.0,0.0,0.25,0.25,2.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,537.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,4,1.0,0.0,0.0,0,1.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.25,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0,230.0,0.2,0.2,0.2,1.0,0.0,0.0,0.0,1,0.2,0.2,0.0,0.0,0.0,0.0,0,132.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,5,1.0,0.0,0.0,0,11.3,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,215.0,0.0,0.25,0.25,2.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,147.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1,4,1.0,0.0,0.0,0,60.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.25,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,140.0,0.0,0.267,0.267,2.67,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,109.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.267,0.0,0.0,0.0,0.0,0.267,1,4,1.0,0.0,0.0,0,65.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.001,0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1989999999999999,CoCrCuFeNiTi<sub>0.5</sub>,700.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.8,15.15,206.0,1,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,,0.005,1.0,6-222426272829-091818181818-000009_1,0.0,0.0,0.0,0.0,0.0,doi.org/10.1016/j.dib.2018.11.111,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1989999999999999,CoCrCuFeNiTi<sub>0.5</sub>,700.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.8,15.15,198.0,1,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,,0.005,1.0,6-222426272829-091818181818-000009_2,0.0,0.0,0.0,0.0,0.0,doi.org/10.1016/j.dib.2018.11.111,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1984,CoCrCuFeNiTi<sub>0.8</sub>,1042.0,0.1984,0.1984,0.1984,1.0,7.6,15.15,198.0,1,0.1984,0.1984,13.11,0.0,0.0,0.0,0,410.0,0,1,0,1,0.0,1,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1984,2,6,2.0,0.0,0.0,FCC+Im,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,,0.008,1.0,6-222426272829-131717171717-000009_1,0.0,0.0,0.0,0.0,0.0,doi.org/10.1016/j.dib.2018.11.111,150.0,80.0
0.0,0.0025,0.0,0,0.0,0.0,0.0,0.24625,Al<sub>0.25</sub>CoCrCu<sub>0.75</sub>FeNiTi<sub>0.5</sub>,750.0,0.24625,0.0075,0.0075,0.0304568527918781,7.5,15.15,198.0,1,0.24625,0.24625,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.24625,1,7,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,,0.005,1.0,7-13222426272829-00491818181813-000009_1,0.0,0.0,0.0,0.0,0.0,doi.org/10.1016/j.dib.2018.11.111,150.0,80.0
0.0,0.005,0.0,0,0.0,0.0,0.0,0.1989999999999999,Al<sub>0.5</sub>CoCrCuFeNi,388.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.6,15.15,198.0,0,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,,0.0,1.0,6-132426272829-091818181818-000009_1,0.0,0.0,0.0,0.0,0.0,doi.org/10.1016/j.dib.2018.11.111,150.0,80.0
0.0,0.1666666666666666,0.0,1,0.0,0.0,0.0,0.1666666666666666,AlCoCrCuFeNi,1303.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.1,15.15,184.0,1,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,2,6,2.0,0.0,0.0,FCC+BCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,,0.0,1.0000000000000002,6-132426272829-161616161616-000009_3,0.0,0.0,0.0,0.0,0.0,doi.org/10.1016/j.dib.2018.11.111,150.0,80.0
0.0,0.02,0.0,1,0.0,0.0,0.0,0.196,Al<sub>2</sub>CoCrCuFeNi,1620.0,0.196,0.196,0.196,1.0,6.3,15.15,170.0,1,0.196,0.196,13.11,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.196,2,6,2.0,0.0,0.0,FCC+BCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,,0.0,1.0,6-132426272829-281414141414-000009_1,0.0,0.0,0.0,0.0,0.0,doi.org/10.1016/j.dib.2018.11.111,150.0,80.0
0.0,0.005,0.0,1,0.0,0.0,0.0,0.24625,Al<sub>0.5</sub>CoCrCu<sub>0.5</sub>FeNiTi<sub>0.5</sub>,1580.0,0.24625,0.005,0.005,0.0203045685279187,7.1,15.15,198.0,1,0.24625,0.24625,13.11,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.24625,2,7,2.0,0.0,0.0,FCC+BCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,,0.005,1.0,7-13222426272829-00099181818189-000009_1,0.0,0.0,0.0,0.0,0.0,doi.org/10.1016/j.dib.2018.11.111,150.0,80.0
0.0,0.0075,0.0,1,0.0,0.0,0.0,0.24625,Al<sub>0.75</sub>CoCrCu<sub>0.25</sub>FeNiTi<sub>0.5</sub>,1900.0,0.24625,0.0025,0.0025,0.0101522842639593,6.8,15.15,198.0,1,0.24625,0.24625,13.11,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.24625,2,7,2.0,0.0,0.0,FCC+BCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,,0.005,1.0,7-13222426272829-00139181818184-000009_1,0.0,0.0,0.0,0.0,0.0,doi.org/10.1016/j.dib.2018.11.111,150.0,80.0
0.0,0.01125,0.0,0,0.0,0.0,0.0,0.0,Al<sub>1.125</sub>CuFe<sub>0.75</sub>NiTi<sub>1.125</sub>,980.0,0.0,0.485,0.485,64.66666666666667,5.9,15.15,178.0,1,0.0075,0.0075,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.485,1,5,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,,0.01125,1.0,5-1322262729-2222152020-000009_1,0.0,0.0,0.0,0.0,0.0,doi.org/10.1016/j.dib.2018.11.111,150.0,80.0
0.0,0.0153846153846153,0.0,0,0.0,0.0,0.0,0.123076923076923,Al<sub>0.125</sub>Co<sub>1</sub>Cr<sub>1</sub>Cu<sub>1</sub>Fe<sub>1</sub>Mn<sub>1</sub>Ni<sub>1</sub>Ti<sub>1</sub>V<sub>1</sub>,1862.0,0.123076923076923,0.123076923076923,0.123076923076923,1.0,7.085,15.15,198.0,0,0.123076923076923,0.123076923076923,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.123076923076923,0.0,0.0,0.0,0.0,0.123076923076923,0,9,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1038/s41597-020-00768-9,0.0,,0.123076923076923,1.0,9-132223242526272829-011212121212121212-000013_1,0.123076923076923,0.0,0.0,0.0,0.0,10.1038/s41597-020-00768-9,150.0,80.0
0.0,0.005,0.0,0,0.0,0.0,0.0,0.1989999999999999,Al<sub>0.5</sub>CoCrCuFeNi,400.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.085,15.15,198.0,1,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0,6-132426272829-091818181818-000057_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,150.0,80.0
0.0,0.005,0.0,0,0.0,0.0,0.0,0.1989999999999999,Al<sub>0.5</sub>CoCrCuFeNi,1400.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.085,15.15,198.0,1,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0,6-132426272829-091818181818-000057_2,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,150.0,80.0
0.0,0.005,0.0,0,0.0,0.0,0.0,0.1989999999999999,Al<sub>0.5</sub>CoCrCuFeNi,380.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.085,15.15,198.0,1,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0,6-132426272829-091818181818-000057_3,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,150.0,70.0
0.0,0.1666666666666666,0.0,1,0.0,0.0,0.0,0.1666666666666666,AlCoCrCuFeNi,515.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.085,15.15,198.0,1,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,2,6,2.0,0.0,0.0,BCC + FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0000000000000002,6-132426272829-161616161616-000057_2,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,369.0,80.0
0.0,0.1666666666666666,0.0,1,0.0,0.0,0.0,0.1666666666666666,AlCoCrCuFeNi,1850.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.085,15.15,198.0,1,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,2,6,2.0,0.0,0.0,FCC + BCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0000000000000002,6-132426272829-161616161616-000057_3,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,930.0,80.0
0.0,0.013,0.0,1,0.0,0.0,0.0,0.1974,Al<sub>1.3</sub>CoCrCuFeNi,1620.0,0.1974,0.1974,0.1974,1.0,7.085,15.15,198.0,1,0.1974,0.1974,13.11,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1974,2,6,2.0,0.0,0.0,BCC + FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0,6-132426272829-201515151515-000057_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,150.0,80.0
0.0,0.02,0.0,1,0.0,0.0,0.0,0.196,Al<sub>2</sub>CoCrCuFeNi,1620.0,0.196,0.196,0.196,1.0,7.085,15.15,198.0,1,0.196,0.196,13.11,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.196,2,6,2.0,0.0,0.0,FCC + BCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0,6-132426272829-281414141414-000057_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,150.0,80.0
0.0,0.02,0.0,1,0.0,0.0,0.0,0.196,Al<sub>2</sub>CoCrCuFeNi,1600.0,0.196,0.196,0.196,1.0,7.085,15.15,198.0,1,0.196,0.196,13.11,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.196,2,6,2.0,0.0,0.0,FCC + BCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0,6-132426272829-281414141414-000057_2,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,120.0,90.0
0.0,0.0045,0.0,0,0.0,0.0,0.0,0.1991,Al<sub>0.45</sub>CoCrCuFeNi,335.0,0.1991,0.1991,0.1991,1.0,7.403,15.15,198.0,0,0.1991,0.1991,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1991,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0,6-132426272829-081818181818-000057_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,150.0,80.0
0.0,0.1666666666666666,0.0,0,0.0,0.0,0.0,0.1666666666666666,AlCoCrCuFeNi,332.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.526,15.15,198.0,0,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0000000000000002,6-132426272829-161616161616-000057_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,150.0,80.0
0.0,0.025,0.0,0,0.0,0.0,0.0,0.195,Al<sub>2.5</sub>CoCrCuFeNi,285.0,0.195,0.195,0.195,1.0,6.506,15.15,198.0,0,0.195,0.195,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0000000000000002,6-132426272829-331313131313-000057_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,150.0,80.0
0.0,0.05,0.0,0,0.0,0.0,0.0,0.19,Al<sub>5</sub>CoCrCuFeNi,344.0,0.19,0.19,0.19,1.0,5.62,15.15,198.0,0,0.19,0.19,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2013.08.176,0.0,,0.0,1.0,6-132426272829-501010101010-000057_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2013.08.176,150.0,80.0
0.0,0.005,0.0,0,0.0,0.0,0.0,0.1989999999999999,Al<sub>0.5</sub>CoCrCuFeNi,1284.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.085,15.15,198.0,1,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,1,6,2.0,0.0,0.0,FCC-1 + FCC-2,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.actamat.2015.07.004,0.0,,0.0,1.0,6-132426272829-091818181818-000079_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.actamat.2015.07.004,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1984,CrFeCoNiCuTi<sub>0.8</sub>,1042.0,0.1984,0.1984,0.1984,1.0,7.58,15.15,198.0,0,0.1984,0.1984,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1984,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2015.06.072,0.0,,0.008,1.0,6-222426272829-131717171717-000080_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2015.06.072,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1989999999999999,CrFeCoNiCuTi<sub>0.5</sub>,700.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.82,15.15,198.0,0,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2015.06.072,0.0,,0.005,1.0,6-222426272829-091818181818-000080_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2015.06.072,150.0,80.0
0.0,0.1666666666666666,0.0,0,0.0,0.0,0.0,0.1666666666666666,AlCrFeCoNiCu,1303.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.07,15.15,198.0,0,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2015.06.072,0.0,,0.0,1.0000000000000002,6-132426272829-161616161616-000080_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2015.06.072,150.0,80.0
0.0,0.1985,0.0,0,0.0,0.0,0.0,0.1985,Cu<sub>0.25</sub>AlCoCrFeNiTi<sub>0.5</sub>,1994.0,0.1985,0.0025,0.0025,0.0125944584382871,6.54,15.15,198.0,0,0.1985,0.1985,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1985,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2015.06.072,0.0,,0.005,1.0,7-13222426272829-00178171717174-000080_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2015.06.072,150.0,80.0
0.0,0.1666666666666666,0.0,0,0.0,0.0,0.0,0.1666666666666666,AlCoCrCuFeNi,1300.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.085,15.15,198.0,0,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2010.03.074,0.0,,0.0,1.0000000000000002,6-132426272829-161616161616-000086_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2010.03.074,150.0,80.0
